Company Name,Position,location,link,Year of Experience,Date
Meta,"Software Engineer, Machine Learning","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F965378958590433%2F&v=1.0&sign=91315acfbc71cdda53e05677023331f6,2,5/27/2024
Meta,Research Scientist,"Seattle, WA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F493655182988349%2F&v=1.0&sign=aab0ff27601f5f99b3b2e86d96186881,0,5/27/2024
Meta,Data Scientist,"Burlingame, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F999640144497022%2F&v=1.0&sign=b87745b035b4387808fc7123e49f5588,2,5/27/2024
Meta,"Software Engineer, Systems","New York, NY",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F315978888265571%2F&v=1.0&sign=ce808018e5fc95913678fb521d64e9a1,0,5/27/2024
Microsoft,Senior Software Engineer,"Pittsburgh, Pennsylvania, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1720161%2FSenior-Software-Engineer&v=1.0&sign=e3c9d1cafce0388921c2a5da705d58cc,4,5/27/2024
JPMorgan Chase & Co.,Software Engineer,"Houston, TX, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210520816&v=1.0&sign=aaaeee4d252510afab58c5fe3d01afd5,5,5/27/2024
HubSpot,Software Engineer (USA),Remote - USA,https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.hubspot.com%2Fcareers%2Fjobs%2F5335674&v=1.0&sign=0fd1dce9ae81bcdaf16c4216f51f33ca,2,5/27/2024
HubSpot,Software Engineer (USA),"Cambridge, MA, USA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.hubspot.com%2Fcareers%2Fjobs%2F5331999&v=1.0&sign=8f09f5fc27a36aad2e924f94c0ff867d,2,5/27/2024
JPMorgan Chase & Co.,Software Engineer III - Front-End UI Developer,"Plano, TX, United States; Jersey City, NJ, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210517902&v=1.0&sign=41977fec5cba1fc1093bb960d3ddc55d,3,5/27/2024
JPMorgan Chase & Co.,Software Engineer III,"Jersey City, NJ, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210516879&v=1.0&sign=2f83f37739d74a998e8e772fda0ba623,3,5/27/2024
HubSpot,Software Engineer (Canada),"Remote - Ontario, Canada",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.hubspot.com%2Fcareers%2Fjobs%2F5332012&v=1.0&sign=3d9200e4c697923b92703a2ae08c6433,0,5/27/2024
HubSpot,Software Engineer (Canada),"Toronto, Ontario, Canada",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.hubspot.com%2Fcareers%2Fjobs%2F5992229&v=1.0&sign=817e2e83a62d02bdb52a06bc9c385443,0,5/27/2024
General Motors,Motorsport Vehicle Dynamics Software Engineer,"Concord, North Carolina",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fsearch-careers.gm.com%2Fen%2Fjobs%2Fjr-202412187%2Fmotorsport-vehicle-dynamics-software-engineer%2F&v=1.0&sign=6f6e0ff9d9bbba2b2b7db117a75173ab,5,5/27/2024
Dolby,"Sr Software Engineer in Test, Dolby Vision","Sunnyvale, California,United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.dolby.com%2Fcareers%2Fjob%2F22198882&v=1.0&sign=51984e0889d4b46a1e7d75b1aadefc05,5,5/27/2024
Xero,Data Analyst,"Wellington, NZ",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fxero%2F8f38cd2a-3fa4-482e-bc99-20f13dd85599&v=1.0&sign=652108608d0e555b4125d540aebbbc73,2,5/27/2024
Launch Potato,Machine Learning Lead,"Tallahassee, FL (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178516004&v=1.0&sign=f3b7c2a9aecf5a407c25f8663a2213ec,4,5/27/2024
Launch Potato,Machine Learning Lead,"Atlanta, GA (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178525004&v=1.0&sign=6f6e77f151c30cd4db8290210878478c,4,5/27/2024
Launch Potato,Machine Learning Lead,"Jacksonville, FL (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178514004&v=1.0&sign=f6b4b85e7d3d516f99462c73fb040e1b,4,5/27/2024
Launch Potato,Machine Learning Lead,"Chapel Hill, NC (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178549004&v=1.0&sign=8756e01ee00d4ba9f9b951531142e2ce,4,5/27/2024
Launch Potato,Machine Learning Lead,"Newark, NJ (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178550004&v=1.0&sign=92c4c4b57ed688a00ce22760c2610497,4,5/27/2024
Launch Potato,Machine Learning Lead,"Jersey City, NJ (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178551004&v=1.0&sign=27cfb9e3d7ec0990619eee320e8063b6,4,5/27/2024
Siemens,Senior Software Engineer (Finite Element Analysis),"Exton, Pennsylvania, United States of America",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.siemens.com%2Fcareers%2Fjob%2F563156119161368&v=1.0&sign=aa3e61fe7c46a0a9a74e9ed798c48f3a,5,5/27/2024
Siemens,Senior Application Engineer - Medium Voltage Switchgear Proposals,"Wendell, North Carolina, United States of America",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.siemens.com%2Fcareers%2Fjob%2F563156119173227&v=1.0&sign=333fd225ac3fa18fe1367c61a46aa5ab,4,5/27/2024
CryptoRecruit,UX Designer - Crypto Staking PlatformUX Designer - Crypto Staking Platform,United States (Remote),https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3934516863%2F&v=1.0&sign=d31ec04ddbe2fe6d4fcd00d21d87c165,4,5/27/2024
Dice,UI/UX DesignerUI/UX Designer,"Fairfax, VA (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935597218%2F&v=1.0&sign=9ab9a24401fd04ab08c45000001199eb,2,5/27/2024
Trimble Inc.,UX Designer UX Designer with verification,"Portland, OR (Hybrid)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3868323165%2F&v=1.0&sign=3bb18c24b1b8bbcc821f4cf7d37f7d6f,5,5/27/2024
Google,"Software Engineer III, Google Cloud Networking Software Engineer III, Google Cloud Networking with verification","Sunnyvale, CA (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932607297%2F&v=1.0&sign=8c7b532a7a1154205c5592cb34cd8d99,2,5/27/2024
Meta,"Software Engineer, Systems","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F406292842374301%2F&v=1.0&sign=5588e8e82cc2ad2bf246394ae88492a2,1,5/27/2024
Engtal,Data Analyst (Entry Level)Data Analyst (Entry Level),United States (Remote),https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933665645%2F&v=1.0&sign=344b333e7cc1e4db5c0a9d0b474db74b,0,5/27/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Redmond, WA (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3934599652%2F&v=1.0&sign=af3ad98df9ecf21ff033914657d59c5a,0,5/27/2024
Jobot,Machine Learning EngineerMachine Learning Engineer,"Chicago, IL (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933607151%2F&v=1.0&sign=209b702afa1babedabdee07fcdc7d236,5,5/27/2024
Meta,Software Engineer (Systems),"Menlo Park, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1474355966622339%2F&v=1.0&sign=10714951bb65495df59524739ac345e6,2,5/27/2024
Dice,Data Analyst II - 1st Shift - OnsiteData Analyst II - 1st Shift - Onsite,"State College, PA (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935435036%2F&v=1.0&sign=3d8341136d5c2fdce0afdbf4534cfd11,3,5/27/2024
Meta,Software Engineer (iOS),"Menlo Park, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F819837320069995%2F&v=1.0&sign=bee5ef01230e7283eeb0a6e237c8e079,2,5/27/2024
Meta,Research Scientist,"Redmond, WA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1907223469741282%2F&v=1.0&sign=a0962194e7ddc44dd5d4cbe3e4917d91,0,5/27/2024
Meta,"Software Engineer, iOS","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F3727525920845931%2F&v=1.0&sign=81f8974ffcfc825eb4cffe4e1f4eac0e,3,5/27/2024
Meta,"Data Scientist, Product","Menlo Park, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F824858412318074%2F&v=1.0&sign=7eac6a386bc9e29aeabe727c57bcb59f,2,5/27/2024
Microsoft,Senior Software Engineer,"Redmond, Washington, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1720242%2FSenior-Software-Engineer&v=1.0&sign=ca42e29d5e48dd8b07b87c942d88d611,4,5/27/2024
Microsoft,Senior Software Engineer - Azure Core,"Redmond, Washington, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1714118%2FSenior-Software-Engineer---Azure-Core&v=1.0&sign=98ae486cb7e0b94f6d4700984c9c2394,4,5/27/2024
JPMorgan Chase & Co.,Software Engineer III (Applications Support III),"Plano, TX, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210520666&v=1.0&sign=32138c52d9f53160bc598496bd12f911,3,5/27/2024
JPMorgan Chase & Co.,Software Engineer III - Microsoft Power Automate,"Plano, TX, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210507893&v=1.0&sign=ca68eafbfe49cc0e96466be314d3fa58,3,5/27/2024
Dolby,Sr. Edge Apps Research Engineer,"Atlanta, Georgia,United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fjobs.dolby.com%2Fcareers%2Fjob%2F20939471&v=1.0&sign=c2084e8bc43cc072689765009603ed92,2,5/27/2024
Launch Potato,Machine Learning Lead,"Cincinnati, OH (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178552004&v=1.0&sign=f437479513924bf62028dd9b4550dc5f,4,5/27/2024
Launch Potato,Machine Learning Lead,"Phoenix, AZ (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178409004&v=1.0&sign=4a8e976e69d60a3a7308cd741c385d83,4,5/27/2024
Launch Potato,Machine Learning Lead,"Columbus, OH (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178553004&v=1.0&sign=084f945586adf663a0158dc299d75d76,4,5/27/2024
Launch Potato,Machine Learning Lead,"Alpharetta, GA (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178526004&v=1.0&sign=993f228eeb58eece08bfda5e030d0115,4,5/27/2024
Launch Potato,Machine Learning Lead,"Oklahoma City, OK (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178555004&v=1.0&sign=d7cd26cb6f88133c2ba4a0b73d8081bb,4,5/27/2024
Launch Potato,Machine Learning Lead,"Cleveland, OH (remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fboards.greenhouse.io%2Flaunch2%2Fjobs%2F5178554004&v=1.0&sign=71267ecf1679361e6bd75e0ef8b15343,4,5/27/2024
Qualcomm,MAchine Learning Compiler and Performance Engineer,"Markham, Ontario, Canada",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fcareers.qualcomm.com%2Fcareers%3Flocation%3DCanada%26pid%3D446699286441%26domain%3Dqualcomm.com%26sort_by%3Drelevance%26triggerGoButton%3Dfalse&v=1.0&sign=b921222be28b2dfdf645df80b8abd919,0,5/27/2024
Meta,Data Scientist,"Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F2081202952250462%2F&v=1.0&sign=8eaf6e0433b0529be86081ff6118ccb8,0,5/27/2024
TikTok,"Software Engineer - TikTok Accessibility, Android - San Jose Software Engineer - TikTok Accessibility, Android - San Jose with verification","San Jose, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3934259901%2F&v=1.0&sign=dd5289dffc77212ed7b47a9ac10524d9,2,5/27/2024
Meta,"Software Engineer, iOS","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F3295020050792527%2F&v=1.0&sign=210a6ab3c49c46af8fca8757e7f130ad,0,5/27/2024
Meta,Applied Scientist,"Burlingame, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F7542307012534267%2F&v=1.0&sign=42f01cf4cdaba951cede88d5e21ad0ce,3,5/27/2024
